driverId,forename,surname,difference,teammateId,teammateName,age,year,circuit
30,Michael,Schumacher,-0.10302087985537764,22,barrichello,33,2002,Japanese Grand Prix
22,Rubens,Barrichello,0.5018250734395909,30,michael_schumacher,30,2002,Japanese Grand Prix
14,David,Coulthard,-0.3538639457161587,8,raikkonen,31,2002,Japanese Grand Prix
8,Kimi,Räikkönen,0.09919578360707026,14,coulthard,23,2002,Japanese Grand Prix
23,Ralf,Schumacher,-0.13192079412917904,31,montoya,27,2002,Japanese Grand Prix
31,Juan,Pablo Montoya,0.010113284234470417,23,ralf_schumacher,27,2002,Japanese Grand Prix
11,Takuma,Sato,-0.3591965513244312,21,fisichella,25,2002,Japanese Grand Prix
21,Giancarlo,Fisichella,0.26886600514709075,11,sato,29,2002,Japanese Grand Prix
35,Jacques,Villeneuve,-0.9457770973326745,44,panis,31,2002,Japanese Grand Prix
18,Jenson,Button,-0.11478077975641786,15,trulli,22,2002,Japanese Grand Prix
15,Jarno,Trulli,0.2844928304774114,18,button,28,2002,Japanese Grand Prix
2,Nick,Heidfeld,-0.40952534648633215,13,massa,25,2002,Japanese Grand Prix
63,Mika,Salo,-1.1859943259835148,66,mcnish,36,2002,Japanese Grand Prix
56,Eddie,Irvine,-0.5597855691106787,37,rosa,37,2002,Japanese Grand Prix
13,Felipe,Massa,0.3679032868365261,2,heidfeld,21,2002,Japanese Grand Prix
44,Olivier,Panis,1.275346916101929,35,villeneuve,36,2002,Japanese Grand Prix
37,Pedro,de la Rosa,0.4050977373548821,56,irvine,31,2002,Japanese Grand Prix
66,Allan,McNish,0.1294595904333687,63,salo,33,2002,Japanese Grand Prix
17,Mark,Webber,-0.22508193135641566,62,yoong,26,2002,Japanese Grand Prix
62,Alex,Yoong,-0.6045893531637316,17,webber,26,2002,Japanese Grand Prix
30,Michael,Schumacher,-0.4931666490549996,22,barrichello,32,2001,United States Grand Prix
23,Ralf,Schumacher,-0.43387920233918686,31,montoya,26,2001,United States Grand Prix
31,Juan,Pablo Montoya,0.3120716924444782,23,ralf_schumacher,26,2001,United States Grand Prix
57,Mika,Häkkinen,0.1693216783038744,14,coulthard,33,2001,United States Grand Prix
22,Rubens,Barrichello,0.8919708426392128,30,michael_schumacher,29,2001,United States Grand Prix
2,Nick,Heidfeld,-0.5663799725898512,8,raikkonen,24,2001,United States Grand Prix
14,David,Coulthard,0.03185847364249013,57,hakkinen,30,2001,United States Grand Prix
15,Jarno,Trulli,0.15248355238201472,55,alesi,27,2001,United States Grand Prix
55,Jean,Alesi,0.0009748288137940233,15,trulli,37,2001,United States Grand Prix
18,Jenson,Button,-0.17661319296461592,21,fisichella,21,2001,United States Grand Prix
8,Kimi,Räikkönen,0.6031927818866278,2,heidfeld,22,2001,United States Grand Prix
21,Giancarlo,Fisichella,0.2562325467213128,18,button,28,2001,United States Grand Prix
44,Olivier,Panis,-0.8889555170497507,35,villeneuve,35,2001,United States Grand Prix
56,Eddie,Irvine,-0.901445454131246,37,rosa,36,2001,United States Grand Prix
49,Heinz-Harald,Frentzen,-0.7840942886933076,61,enge,34,2001,United States Grand Prix
37,Pedro,de la Rosa,0.7467576223754494,56,irvine,30,2001,United States Grand Prix
4,Fernando,Alonso,-1.444917593331647,62,yoong,20,2001,United States Grand Prix
35,Jacques,Villeneuve,1.2185253358190051,44,panis,30,2001,United States Grand Prix
59,Enrique,Bernoldi,-0.19784432075888764,50,verstappen,23,2001,United States Grand Prix
50,Jos,Verstappen,0.17308519229671385,59,bernoldi,29,2001,United States Grand Prix
61,Tomáš,Enge,0.0,49,frentzen,25,2001,United States Grand Prix
62,Alex,Yoong,0.8085769098820387,4,alonso,25,2001,United States Grand Prix
57,Mika,Häkkinen,0.044761358997419225,14,coulthard,32,2000,Australian Grand Prix
14,David,Coulthard,0.1564187929489453,57,hakkinen,29,2000,Australian Grand Prix
30,Michael,Schumacher,0.34024061770488967,22,barrichello,31,2000,Australian Grand Prix
22,Rubens,Barrichello,0.05856357587932361,30,michael_schumacher,28,2000,Australian Grand Prix
49,Heinz-Harald,Frentzen,0.3164520635390032,15,trulli,33,2000,Australian Grand Prix
15,Jarno,Trulli,0.3153945549776058,49,frentzen,26,2000,Australian Grand Prix
56,Eddie,Irvine,-2.5636285893597477,65,herbert,35,2000,Australian Grand Prix
35,Jacques,Villeneuve,-1.2914474347917706,41,zonta,29,2000,Australian Grand Prix
21,Giancarlo,Fisichella,-0.7994783884640215,25,wurz,27,2000,Australian Grand Prix
63,Mika,Salo,-1.101047328208691,64,diniz,34,2000,Australian Grand Prix
23,Ralf,Schumacher,-1.8386271606290374,18,button,25,2000,Australian Grand Prix
37,Pedro,de la Rosa,-0.10662971812379733,50,verstappen,29,2000,Australian Grand Prix
50,Jos,Verstappen,0.3305948064613685,37,rosa,28,2000,Australian Grand Prix
25,Alexander,Wurz,0.4365062356597014,21,fisichella,26,2000,Australian Grand Prix
2,Nick,Heidfeld,-0.13406056958220228,55,alesi,23,2000,Australian Grand Prix
41,Ricardo,Zonta,0.4562836579045123,35,villeneuve,24,2000,Australian Grand Prix
55,Jean,Alesi,0.18922774688609056,2,heidfeld,36,2000,Australian Grand Prix
48,Marc,Gené,-1.7072828725161242,60,mazzacane,26,2000,Australian Grand Prix
64,Pedro,Diniz,1.0317814819128561,63,salo,30,2000,Australian Grand Prix
65,Johnny,Herbert,2.0809854438716755,56,irvine,36,2000,Australian Grand Prix
18,Jenson,Button,1.7901362156515266,23,ralf_schumacher,20,2000,Australian Grand Prix
60,Gastón,Mazzacane,0.8502064982078887,48,gene,25,2000,Australian Grand Prix
57,Mika,Häkkinen,0.08154695683183066,14,coulthard,32,2000,San Marino Grand Prix
30,Michael,Schumacher,-0.8882952079010831,22,barrichello,31,2000,San Marino Grand Prix
14,David,Coulthard,0.11963319511453388,57,hakkinen,29,2000,San Marino Grand Prix
22,Rubens,Barrichello,1.2870994014852963,30,michael_schumacher,28,2000,San Marino Grand Prix
23,Ralf,Schumacher,-1.5550095855288921,18,button,25,2000,San Marino Grand Prix
49,Heinz-Harald,Frentzen,0.34672530977059934,15,trulli,33,2000,San Marino Grand Prix
56,Eddie,Irvine,-1.5425750349334946,65,herbert,35,2000,San Marino Grand Prix
15,Jarno,Trulli,0.28512130874600966,49,frentzen,26,2000,San Marino Grand Prix
35,Jacques,Villeneuve,-0.837124582918525,41,zonta,29,2000,San Marino Grand Prix
64,Pedro,Diniz,-0.5857349960472148,63,salo,30,2000,San Marino Grand Prix
25,Alexander,Wurz,-1.575542139093192,21,fisichella,26,2000,San Marino Grand Prix
63,Mika,Salo,0.5164691497513798,64,diniz,34,2000,San Marino Grand Prix
37,Pedro,de la Rosa,-0.5220686482754207,50,verstappen,29,2000,San Marino Grand Prix
41,Ricardo,Zonta,0.001960806031266714,35,villeneuve,24,2000,San Marino Grand Prix
55,Jean,Alesi,-1.8161542749071982,2,heidfeld,36,2000,San Marino Grand Prix
50,Jos,Verstappen,0.7460337366129919,37,rosa,28,2000,San Marino Grand Prix
65,Johnny,Herbert,1.0599318894454222,56,irvine,36,2000,San Marino Grand Prix
18,Jenson,Button,1.5065186405513815,23,ralf_schumacher,20,2000,San Marino Grand Prix
21,Giancarlo,Fisichella,1.2125699862888721,25,wurz,27,2000,San Marino Grand Prix
60,Gastón,Mazzacane,-0.9474230004902002,48,gene,25,2000,San Marino Grand Prix
48,Marc,Gené,0.0903466261819649,60,mazzacane,26,2000,San Marino Grand Prix
2,Nick,Heidfeld,1.8713214522110864,55,alesi,23,2000,San Marino Grand Prix
22,Rubens,Barrichello,-0.5056559251923879,30,michael_schumacher,28,2000,British Grand Prix
49,Heinz-Harald,Frentzen,-1.2246500174415107,15,trulli,33,2000,British Grand Prix
57,Mika,Häkkinen,0.030793042370594673,14,coulthard,32,2000,British Grand Prix
14,David,Coulthard,0.17038710957576986,57,hakkinen,29,2000,British Grand Prix
30,Michael,Schumacher,0.904460118776601,22,barrichello,31,2000,British Grand Prix
18,Jenson,Button,-0.0474020665388297,23,ralf_schumacher,20,2000,British Grand Prix
23,Ralf,Schumacher,-0.001088878438680965,18,button,25,2000,British Grand Prix
50,Jos,Verstappen,-1.4053385485029817,37,rosa,28,2000,British Grand Prix
56,Eddie,Irvine,-0.968384080290225,65,herbert,35,2000,British Grand Prix
35,Jacques,Villeneuve,-0.8942340689512763,41,zonta,29,2000,British Grand Prix
15,Jarno,Trulli,1.8564966359581196,49,frentzen,26,2000,British Grand Prix
21,Giancarlo,Fisichella,-1.0456329792004015,25,wurz,27,2000,British Grand Prix
64,Pedro,Diniz,-1.4140092590113653,63,salo,30,2000,British Grand Prix
65,Johnny,Herbert,0.48574093480215286,56,irvine,36,2000,British Grand Prix
55,Jean,Alesi,-0.29001887387716296,2,heidfeld,36,2000,British Grand Prix
41,Ricardo,Zonta,0.059070292064018065,35,villeneuve,24,2000,British Grand Prix
2,Nick,Heidfeld,0.3451860511810512,55,alesi,23,2000,British Grand Prix
63,Mika,Salo,1.3447434127155302,64,diniz,34,2000,British Grand Prix
37,Pedro,de la Rosa,1.629303636840553,50,verstappen,29,2000,British Grand Prix
25,Alexander,Wurz,0.6826608263960815,21,fisichella,26,2000,British Grand Prix
48,Marc,Gené,-1.1873309662109812,60,mazzacane,26,2000,British Grand Prix
60,Gastón,Mazzacane,0.3302545919027458,48,gene,25,2000,British Grand Prix
30,Michael,Schumacher,-0.15694592574035982,22,barrichello,31,2000,Japanese Grand Prix
57,Mika,Häkkinen,0.016164945366425702,14,coulthard,32,2000,Japanese Grand Prix
14,David,Coulthard,0.18501520657993883,57,hakkinen,29,2000,Japanese Grand Prix
22,Rubens,Barrichello,0.5557501193245731,30,michael_schumacher,28,2000,Japanese Grand Prix
18,Jenson,Button,-0.15253163170459993,23,ralf_schumacher,20,2000,Japanese Grand Prix
23,Ralf,Schumacher,0.1040406867270893,18,button,25,2000,Japanese Grand Prix
56,Eddie,Irvine,-0.6668533012526447,65,herbert,35,2000,Japanese Grand Prix
49,Heinz-Harald,Frentzen,0.02157789043486071,15,trulli,33,2000,Japanese Grand Prix
35,Jacques,Villeneuve,-1.0682754503533989,41,zonta,29,2000,Japanese Grand Prix
65,Johnny,Herbert,0.18421015576457248,56,irvine,36,2000,Japanese Grand Prix
25,Alexander,Wurz,-0.5648596370916055,21,fisichella,26,2000,Japanese Grand Prix
21,Giancarlo,Fisichella,0.2018874842872853,25,wurz,27,2000,Japanese Grand Prix
37,Pedro,de la Rosa,0.04047227878461422,50,verstappen,29,2000,Japanese Grand Prix
50,Jos,Verstappen,0.18349280955295696,37,rosa,28,2000,Japanese Grand Prix
15,Jarno,Trulli,0.6102687280817483,49,frentzen,26,2000,Japanese Grand Prix
2,Nick,Heidfeld,-0.013981254834440028,55,alesi,23,2000,Japanese Grand Prix
55,Jean,Alesi,0.0691484321383283,2,heidfeld,36,2000,Japanese Grand Prix
41,Ricardo,Zonta,0.23311167346614076,35,villeneuve,24,2000,Japanese Grand Prix
63,Mika,Salo,0.31103885711271356,64,diniz,34,2000,Japanese Grand Prix
64,Pedro,Diniz,-0.3803047034085485,63,salo,30,2000,Japanese Grand Prix
48,Marc,Gené,-0.6240382846878014,60,mazzacane,26,2000,Japanese Grand Prix
60,Gastón,Mazzacane,-0.23303808962043407,48,gene,25,2000,Japanese Grand Prix
57,Mika,Häkkinen,-0.09935159807535143,14,coulthard,31,1999,Australian Grand Prix
14,David,Coulthard,0.30053175002171595,57,hakkinen,28,1999,Australian Grand Prix
30,Michael,Schumacher,-0.19150533844941223,56,irvine,30,1999,Australian Grand Prix
22,Rubens,Barrichello,-0.9031352293026252,65,herbert,27,1999,Australian Grand Prix
49,Heinz-Harald,Frentzen,0.013396068094852134,71,damon_hill,32,1999,Australian Grand Prix
56,Eddie,Irvine,0.34344313206688315,30,michael_schumacher,34,1999,Australian Grand Prix
21,Giancarlo,Fisichella,-0.2100737531839937,25,wurz,26,1999,Australian Grand Prix
23,Ralf,Schumacher,-1.0113949028832574,70,zanardi,24,1999,Australian Grand Prix
71,Damon,Hill,0.7174962818804244,49,frentzen,39,1999,Australian Grand Prix
25,Alexander,Wurz,-0.15289839962032642,21,fisichella,25,1999,Australian Grand Prix
35,Jacques,Villeneuve,-1.707304588558815,41,zonta,28,1999,Australian Grand Prix
15,Jarno,Trulli,-2.1628277763894914,44,panis,25,1999,Australian Grand Prix
65,Johnny,Herbert,0.6673584837812953,22,barrichello,35,1999,Australian Grand Prix
64,Pedro,Diniz,-1.0625656216967847,55,alesi,29,1999,Australian Grand Prix
70,Alessandro,Zanardi,0.6443097855820895,23,ralf_schumacher,33,1999,Australian Grand Prix
55,Jean,Alesi,0.5906997235024881,64,diniz,35,1999,Australian Grand Prix
68,Toranosuke,Takagi,0.8769864667928254,37,rosa,25,1999,Australian Grand Prix
37,Pedro,de la Rosa,0.13196786220371037,68,takagi,28,1999,Australian Grand Prix
41,Ricardo,Zonta,0.8721408116715565,35,villeneuve,23,1999,Australian Grand Prix
44,Olivier,Panis,2.670289542965125,15,trulli,33,1999,Australian Grand Prix
69,Luca,Badoer,-1.835838557878707,48,gene,28,1999,Australian Grand Prix
48,Marc,Gené,1.7632363313521102,69,badoer,25,1999,Australian Grand Prix
57,Mika,Häkkinen,0.24369347744094255,14,coulthard,31,1999,Brazilian Grand Prix
14,David,Coulthard,-0.04251332549457801,57,hakkinen,28,1999,Brazilian Grand Prix
22,Rubens,Barrichello,-1.367396832195379,65,herbert,27,1999,Brazilian Grand Prix
30,Michael,Schumacher,0.023958835830803146,56,irvine,30,1999,Brazilian Grand Prix
21,Giancarlo,Fisichella,-0.6191790566480895,25,wurz,26,1999,Brazilian Grand Prix
56,Eddie,Irvine,0.12797895778666776,30,michael_schumacher,34,1999,Brazilian Grand Prix
71,Damon,Hill,0.2308098576175248,49,frentzen,39,1999,Brazilian Grand Prix
49,Heinz-Harald,Frentzen,0.5000824923577517,71,damon_hill,32,1999,Brazilian Grand Prix
25,Alexander,Wurz,0.2562069038437693,21,fisichella,25,1999,Brazilian Grand Prix
65,Johnny,Herbert,1.1316200866740491,22,barrichello,35,1999,Brazilian Grand Prix
23,Ralf,Schumacher,-1.2984334364605508,70,zanardi,24,1999,Brazilian Grand Prix
44,Olivier,Panis,0.28949975095903674,15,trulli,33,1999,Brazilian Grand Prix
15,Jarno,Trulli,0.21796201561659745,44,panis,25,1999,Brazilian Grand Prix
55,Jean,Alesi,-0.6260959445242348,64,diniz,35,1999,Brazilian Grand Prix
64,Pedro,Diniz,0.15423004632993814,55,alesi,29,1999,Brazilian Grand Prix
70,Alessandro,Zanardi,0.9313483191593829,23,ralf_schumacher,33,1999,Brazilian Grand Prix
72,Stéphane,Sarrazin,0.0,48,gene,24,1999,Brazilian Grand Prix
37,Pedro,de la Rosa,0.03600419572553255,68,takagi,28,1999,Brazilian Grand Prix
68,Toranosuke,Takagi,0.9729501332710033,37,rosa,25,1999,Brazilian Grand Prix
48,Marc,Gené,0.7936943961868346,72,sarrazin,25,1999,Brazilian Grand Prix
57,Mika,Häkkinen,0.4102055188996787,14,coulthard,31,1999,San Marino Grand Prix
14,David,Coulthard,-0.2090253669533142,57,hakkinen,28,1999,San Marino Grand Prix
30,Michael,Schumacher,-0.15679566543386653,56,irvine,30,1999,San Marino Grand Prix
56,Eddie,Irvine,0.3087334590513374,30,michael_schumacher,34,1999,San Marino Grand Prix
35,Jacques,Villeneuve,-2.4982451603044042,63,salo,28,1999,San Marino Grand Prix
22,Rubens,Barrichello,-0.9404284867821417,65,herbert,27,1999,San Marino Grand Prix
49,Heinz-Harald,Frentzen,0.36657189280107944,71,damon_hill,32,1999,San Marino Grand Prix
71,Damon,Hill,0.36432045717419703,49,frentzen,39,1999,San Marino Grand Prix
23,Ralf,Schumacher,-0.4936753578225322,70,zanardi,24,1999,San Marino Grand Prix
70,Alessandro,Zanardi,0.12659024052136436,23,ralf_schumacher,33,1999,San Marino Grand Prix
44,Olivier,Panis,0.12292162319954952,15,trulli,33,1999,San Marino Grand Prix
65,Johnny,Herbert,0.7046517412608119,22,barrichello,35,1999,San Marino Grand Prix
55,Jean,Alesi,-0.40245343027503566,64,diniz,35,1999,San Marino Grand Prix
15,Jarno,Trulli,0.38454014337608466,44,panis,25,1999,San Marino Grand Prix
64,Pedro,Diniz,-0.06941246791926092,55,alesi,29,1999,San Marino Grand Prix
21,Giancarlo,Fisichella,0.04781119435647655,25,wurz,26,1999,San Marino Grand Prix
25,Alexander,Wurz,-0.41078334716079673,21,fisichella,25,1999,San Marino Grand Prix
37,Pedro,de la Rosa,-0.3568929565860659,68,takagi,28,1999,San Marino Grand Prix
63,Mika,Salo,2.8764116455922952,35,villeneuve,33,1999,San Marino Grand Prix
68,Toranosuke,Takagi,1.3658472855826018,37,rosa,25,1999,San Marino Grand Prix
48,Marc,Gené,-1.166393647195067,69,badoer,25,1999,San Marino Grand Prix
69,Luca,Badoer,1.0937914206684702,48,gene,28,1999,San Marino Grand Prix
57,Mika,Häkkinen,0.3879072160530593,14,coulthard,30,1998,Australian Grand Prix
14,David,Coulthard,-0.18672706410669473,57,hakkinen,27,1998,Australian Grand Prix
30,Michael,Schumacher,-0.7409312457469857,56,irvine,29,1998,Australian Grand Prix
35,Jacques,Villeneuve,-0.5536714116625068,49,frentzen,27,1998,Australian Grand Prix
65,Johnny,Herbert,-2.3265176286920966,55,alesi,34,1998,Australian Grand Prix
49,Heinz-Harald,Frentzen,1.007626082372736,35,villeneuve,31,1998,Australian Grand Prix
21,Giancarlo,Fisichella,-1.0380308098594038,25,wurz,25,1998,Australian Grand Prix
56,Eddie,Irvine,0.8928690393644566,30,michael_schumacher,33,1998,Australian Grand Prix
23,Ralf,Schumacher,-0.07070726790925405,71,damon_hill,23,1998,Australian Grand Prix
71,Damon,Hill,0.26209528660044445,23,ralf_schumacher,38,1998,Australian Grand Prix
25,Alexander,Wurz,0.6750586570550837,21,fisichella,24,1998,Australian Grand Prix
55,Jean,Alesi,2.0601788516067474,65,herbert,34,1998,Australian Grand Prix
68,Toranosuke,Takagi,-1.0853619250915243,73,rosset,24,1998,Australian Grand Prix
22,Rubens,Barrichello,-1.6632864471258724,76,magnussen,26,1998,Australian Grand Prix
15,Jarno,Trulli,-1.4845451565569272,44,panis,24,1998,Australian Grand Prix
63,Mika,Salo,-0.9468422496999773,64,diniz,32,1998,Australian Grand Prix
74,Esteban,Tuero,-0.5949378877539623,75,nakano,20,1998,Australian Grand Prix
76,Jan,Magnussen,0.612851628379801,22,barrichello,25,1998,Australian Grand Prix
73,Ricardo,Rosset,0.5716130935412498,68,takagi,30,1998,Australian Grand Prix
64,Pedro,Diniz,0.8775764034041424,63,salo,28,1998,Australian Grand Prix
44,Olivier,Panis,1.9920069231325614,15,trulli,32,1998,Australian Grand Prix
75,Shinji,Nakano,-0.021830516682466803,74,tuero,27,1998,Australian Grand Prix
57,Mika,Häkkinen,-0.42692603206498697,14,coulthard,30,1998,Brazilian Grand Prix
14,David,Coulthard,0.6281061840113515,57,hakkinen,27,1998,Brazilian Grand Prix
49,Heinz-Harald,Frentzen,-0.36916877187227026,35,villeneuve,31,1998,Brazilian Grand Prix
30,Michael,Schumacher,0.11192328266451876,56,irvine,29,1998,Brazilian Grand Prix
25,Alexander,Wurz,-0.9353383163684815,21,fisichella,24,1998,Brazilian Grand Prix
56,Eddie,Irvine,0.04001451095295215,30,michael_schumacher,33,1998,Brazilian Grand Prix
21,Giancarlo,Fisichella,0.5723661635641615,25,wurz,25,1998,Brazilian Grand Prix
23,Ralf,Schumacher,-0.3911096724501855,71,damon_hill,23,1998,Brazilian Grand Prix
44,Olivier,Panis,-0.057710734797525524,15,trulli,32,1998,Brazilian Grand Prix
35,Jacques,Villeneuve,0.8231234425824996,49,frentzen,27,1998,Brazilian Grand Prix
71,Damon,Hill,0.582497691141376,23,ralf_schumacher,38,1998,Brazilian Grand Prix
15,Jarno,Trulli,0.5651725013731598,44,panis,24,1998,Brazilian Grand Prix
22,Rubens,Barrichello,-0.3603976653268802,76,magnussen,26,1998,Brazilian Grand Prix
65,Johnny,Herbert,-0.36051372451553265,55,alesi,34,1998,Brazilian Grand Prix
55,Jean,Alesi,0.09417494743018354,65,herbert,34,1998,Brazilian Grand Prix
76,Jan,Magnussen,-0.6900371534191911,22,barrichello,25,1998,Brazilian Grand Prix
68,Toranosuke,Takagi,0.23857598888475853,73,rosset,24,1998,Brazilian Grand Prix
75,Shinji,Nakano,-0.839030889669503,74,tuero,27,1998,Brazilian Grand Prix
74,Esteban,Tuero,0.22226248523307401,75,nakano,20,1998,Brazilian Grand Prix
63,Mika,Salo,-0.07397164104908249,64,diniz,32,1998,Brazilian Grand Prix
73,Ricardo,Rosset,-0.7523248204350331,68,takagi,30,1998,Brazilian Grand Prix
64,Pedro,Diniz,0.004705794753247575,63,salo,28,1998,Brazilian Grand Prix
14,David,Coulthard,-1.1430398124512922,57,hakkinen,27,1998,Argentine Grand Prix
30,Michael,Schumacher,-0.2461202538504314,56,irvine,29,1998,Argentine Grand Prix
57,Mika,Häkkinen,1.3442199643976567,14,coulthard,30,1998,Argentine Grand Prix
56,Eddie,Irvine,0.3980580474679023,30,michael_schumacher,33,1998,Argentine Grand Prix
23,Ralf,Schumacher,-0.8270360244561723,71,damon_hill,23,1998,Argentine Grand Prix
49,Heinz-Harald,Frentzen,0.4008622871661797,35,villeneuve,31,1998,Argentine Grand Prix
35,Jacques,Villeneuve,0.0530923835440495,49,frentzen,27,1998,Argentine Grand Prix
25,Alexander,Wurz,-1.1712914534067402,21,fisichella,24,1998,Argentine Grand Prix
71,Damon,Hill,1.0184240431473626,23,ralf_schumacher,38,1998,Argentine Grand Prix
21,Giancarlo,Fisichella,0.8083193006024203,25,wurz,25,1998,Argentine Grand Prix
55,Jean,Alesi,-0.2079830158024901,65,herbert,34,1998,Argentine Grand Prix
65,Johnny,Herbert,-0.058355761282859055,55,alesi,34,1998,Argentine Grand Prix
68,Toranosuke,Takagi,-0.9484335102720393,73,rosset,24,1998,Argentine Grand Prix
22,Rubens,Barrichello,-2.2181422254442613,76,magnussen,26,1998,Argentine Grand Prix
44,Olivier,Panis,0.3149156777821486,15,trulli,32,1998,Argentine Grand Prix
15,Jarno,Trulli,0.1925460887934856,44,panis,24,1998,Argentine Grand Prix
63,Mika,Salo,0.4007857916287568,64,diniz,32,1998,Argentine Grand Prix
64,Pedro,Diniz,-0.47005163792459176,63,salo,28,1998,Argentine Grand Prix
75,Shinji,Nakano,-0.8706661430624963,74,tuero,27,1998,Argentine Grand Prix
74,Esteban,Tuero,0.2538977386260674,75,nakano,20,1998,Argentine Grand Prix
73,Ricardo,Rosset,0.43468467872176464,68,takagi,30,1998,Argentine Grand Prix
76,Jan,Magnussen,1.1677074066981898,22,barrichello,25,1998,Argentine Grand Prix
57,Mika,Häkkinen,-0.81205361873314,14,coulthard,30,1998,British Grand Prix
30,Michael,Schumacher,-0.4897867403957997,56,irvine,29,1998,British Grand Prix
35,Jacques,Villeneuve,-0.43092471878936484,49,frentzen,27,1998,British Grand Prix
14,David,Coulthard,1.0132337706795045,57,hakkinen,27,1998,British Grand Prix
56,Eddie,Irvine,0.6417245340132707,30,michael_schumacher,33,1998,British Grand Prix
49,Heinz-Harald,Frentzen,0.8848793894995939,35,villeneuve,31,1998,British Grand Prix
55,Jean,Alesi,-0.005416955085426895,65,herbert,34,1998,British Grand Prix
65,Johnny,Herbert,-0.26092182199992225,55,alesi,34,1998,British Grand Prix
21,Giancarlo,Fisichella,-0.0621152723209765,25,wurz,25,1998,British Grand Prix
25,Alexander,Wurz,-0.30085688048334364,21,fisichella,24,1998,British Grand Prix
64,Pedro,Diniz,-0.6033513461062994,63,salo,28,1998,British Grand Prix
63,Mika,Salo,0.5340854998104645,64,diniz,32,1998,British Grand Prix
50,Jos,Verstappen,0.11009656400082776,22,barrichello,26,1998,British Grand Prix
22,Rubens,Barrichello,0.0791854987144264,50,verstappen,26,1998,British Grand Prix
68,Toranosuke,Takagi,-0.9122660945608189,73,rosset,24,1998,British Grand Prix
74,Esteban,Tuero,0.04629435923286379,75,nakano,20,1998,British Grand Prix
75,Shinji,Nakano,-0.6630627636692928,74,tuero,27,1998,British Grand Prix
73,Ricardo,Rosset,0.39851726301054424,68,takagi,30,1998,British Grand Prix
57,Mika,Häkkinen,-1.664813628804284,14,coulthard,30,1998,Austrian Grand Prix
30,Michael,Schumacher,-0.8576495532899069,56,irvine,29,1998,Austrian Grand Prix
22,Rubens,Barrichello,-1.1922616262368897,50,verstappen,26,1998,Austrian Grand Prix
63,Mika,Salo,-0.9139756985830751,64,diniz,32,1998,Austrian Grand Prix
49,Heinz-Harald,Frentzen,-0.15736874488465968,35,villeneuve,31,1998,Austrian Grand Prix
56,Eddie,Irvine,1.0095873469073777,30,michael_schumacher,33,1998,Austrian Grand Prix
23,Ralf,Schumacher,-0.9569235237233831,71,damon_hill,23,1998,Austrian Grand Prix
44,Olivier,Panis,-0.5685903565747416,15,trulli,32,1998,Austrian Grand Prix
35,Jacques,Villeneuve,0.6113234155948889,49,frentzen,27,1998,Austrian Grand Prix
50,Jos,Verstappen,1.381543688952144,22,barrichello,26,1998,Austrian Grand Prix
64,Pedro,Diniz,0.8447098522872402,63,salo,28,1998,Austrian Grand Prix
14,David,Coulthard,1.8659937807506486,57,hakkinen,27,1998,Austrian Grand Prix
71,Damon,Hill,1.1483115424145733,23,ralf_schumacher,38,1998,Austrian Grand Prix
15,Jarno,Trulli,1.0760521231503757,44,panis,24,1998,Austrian Grand Prix
74,Esteban,Tuero,-1.1362425054027534,75,nakano,20,1998,Austrian Grand Prix
68,Toranosuke,Takagi,0.030324532102233952,73,rosset,24,1998,Austrian Grand Prix
75,Shinji,Nakano,0.5194741009663244,74,tuero,27,1998,Austrian Grand Prix
73,Ricardo,Rosset,-0.5440733636525086,68,takagi,30,1998,Austrian Grand Prix
57,Mika,Häkkinen,-0.06413374339318571,14,coulthard,30,1998,German Grand Prix
14,David,Coulthard,0.26531389533955024,57,hakkinen,27,1998,German Grand Prix
35,Jacques,Villeneuve,-1.1047301097737732,49,frentzen,27,1998,German Grand Prix
23,Ralf,Schumacher,-0.24851923068383142,71,damon_hill,23,1998,German Grand Prix
71,Damon,Hill,0.4399072493750218,23,ralf_schumacher,38,1998,German Grand Prix
56,Eddie,Irvine,-0.4037075051232686,30,michael_schumacher,33,1998,German Grand Prix
25,Alexander,Wurz,-0.45564674566862917,21,fisichella,24,1998,German Grand Prix
21,Giancarlo,Fisichella,0.09267459286430904,25,wurz,25,1998,German Grand Prix
30,Michael,Schumacher,0.5556452987407395,56,irvine,29,1998,German Grand Prix
49,Heinz-Harald,Frentzen,1.5586847804840025,35,villeneuve,31,1998,German Grand Prix
55,Jean,Alesi,-0.9209210769786023,65,herbert,34,1998,German Grand Prix
65,Johnny,Herbert,0.6545822998932532,55,alesi,34,1998,German Grand Prix
22,Rubens,Barrichello,-0.8029653416890596,50,verstappen,26,1998,German Grand Prix
15,Jarno,Trulli,-0.191356318254835,44,panis,24,1998,German Grand Prix
44,Olivier,Panis,0.6988180848304693,15,trulli,32,1998,German Grand Prix
63,Mika,Salo,0.094416852725796,64,diniz,32,1998,German Grand Prix
64,Pedro,Diniz,-0.1636826990216309,63,salo,28,1998,German Grand Prix
50,Jos,Verstappen,0.9922474044043138,22,barrichello,26,1998,German Grand Prix
75,Shinji,Nakano,-1.2915647926903397,74,tuero,27,1998,German Grand Prix
74,Esteban,Tuero,0.6747963882539108,75,nakano,20,1998,German Grand Prix
57,Mika,Häkkinen,0.2857008484366695,14,coulthard,30,1998,Belgian Grand Prix
14,David,Coulthard,-0.08452069649030491,57,hakkinen,27,1998,Belgian Grand Prix
